FOF_Halo_ID,Subhalo_ID,sigma_0_projectz,sigma_3_projectz,sigma_5_projectz,sigma_10_projectz
19408902,11153148,4.8815497681365985,4.8815497681365985,4.8815497681365985,4.8815497681365985
19427584,11166471,943.8561139330549,358.56595519332984,357.4651368480833,357.6151963837335
19446213,11176939,401.0298593759975,397.9816381124634,396.5273515769747,256.2205772049868
19462987,11188792,2.728912180552967,2.737575578987043,2.6738777895536536,2.513593466187901
19481408,11197378,797.4487925867203,797.4487925867203,797.4487925867203,2.74078706911915
19497330,11207141,4.811965683933189,1.3102654030161638,1.2372924202696198,1.0366838509888994
19515253,11218433,500.2429860308802,4.907240969719359,1.229107330178218,1.0820266093727755
19531845,11228086,653.7717774598257,652.1221447080151,652.1221447080151,653.7717774598257
19553444,11237694,616.6104926025063,616.6104926025063,616.6104926025063,140.66886950775336
19572112,11246658,26.12618233492379,1.0944559103518179,1.3061485527484848,6.0076068944046765
19588595,11257278,1.1046564907180672,1.1046564907180672,1.2030389086907842,1.24014395859117
19605496,11266879,80.38324173668475,78.69097108979275,78.69097108979275,4.174850989886667
19620393,11276232,5.847776955955639,4.795072936753472,4.795072936753472,1.1634162118083815
19639304,11285712,480.63683749943357,480.63683749943357,2.56522786221381,9.11014266936522
19656440,11296546,797.178478683228,1.0985137060653207,1.0985137060653207,1.0985137060653207
19670585,11305371,156.40458201689228,1.0260007384983443,1.0260007384983443,2.433772301163948
19684745,11314416,1.0757808157005209,1.0757808157005209,1.0757808157005209,1.3009459190749442
19701990,11323149,2.7075311865368805,2.7075311865368805,2.7075311865368805,1.4741459292005206
19718167,11331342,0.9748664204070391,0.9748664204070391,1.0163971228939008,2.743949049943692
19733768,11340440,4.774200669322137,15.997849633609594,9.511599451262352,6.380035614765367
19747928,11349111,806.8119509327398,806.8119509327398,19.04308907804317,13.18443927137957
19763728,11357577,483.2522980363663,483.2522980363663,483.2522980363663,483.2522980363663
19777400,11365858,598.4074356933619,700.6539924909171,702.1836556988873,705.8812517254075
19788656,11372872,0.9683375288945667,1.3768965877398225,1.3768965877398225,2.6870883013464164
